NSC,OV:IGROV1,OV:OVCAR-3,OV:OVCAR-4,OV:OVCAR-5,OV:OVCAR-8,OV:SK-OV-3,OV:NCI/ADR-RES
17759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18460,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18880,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19048,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19630,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19760,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19802,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21276,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21970,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22070,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22201,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24076,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25703,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25818,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25830,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26113,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26540,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27607,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27640,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28430,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29424,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29630,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30930,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31660,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31760,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31780,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31882,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32930,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32942,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33410,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33418,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33530,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33560,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33690,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33759,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34060,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34444,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34780,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35450,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35580,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35617,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35770,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35790,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35950,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36390,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37388,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37433,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37900,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38090,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38270,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38530,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39310,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39367,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40665,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41390,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41880,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42070,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42138,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42371,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42808,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43413,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
